Timestep1and2,Slding speed,Depth polishing,Particle size,Composition,Temperature,PotEng,KinEng,Total energy,Press,Von Mises stress,v_hydro,Force_X,Force_Y,Force_Z,CaseID,Total dislocation length,Dislocation length.1/2<110>,Dislocation length.1/3<100>,Dislocation length.1/3<111>,Dislocation length.1/6<110>,Dislocation length.1/6<112>,BCC phase,FCC phase,HCP phase
211800,100,20,15,21,277.80166,-1283132.3,10705.886,-1272426.5,-413.72539,0.79798363,4.1878117e-05,-142.265408,-14.94228416,84.82378720000001,CASE-10,2111.77814069298,15.5417932149957,47.9861895676621,8.93552875543111,181.92258850935,1741.69712134416,682.0,232429.0,7368.0
0,100,20,15,31,300.45698,-1280443,11587.635,-1268855.4,-26.793676,0.17450257,4.8923213e-05,0.0,0.0,0.0,CASE-11,75.5672147026729,0.0,0.0,0.0,0.0,68.5976752984936,151.0,252542.0,79.0
600,100,20,15,31,294.46844,-1280788.1,11356.677,-1269431.4,-21.718072,0.12993838,4.6748768e-05,0.0,0.0,0.0,CASE-11,63.5708890855084,0.0,0.0,0.0,9.79921118586773,53.7716778996406,128.0,252717.0,65.0
1200,100,20,15,31,290.01557,-1280959.7,11184.944,-1269774.8,-326.74987,0.1137771,3.7889931e-05,0.0,0.0,0.0,CASE-11,54.3494430710216,0.0,0.0,0.0,0.0,49.6704127155526,147.0,252762.0,76.0
1800,100,20,15,31,286.64115,-1281084.6,11054.804,-1270029.8,-570.09646,0.11123968,2.7066786e-05,0.0,0.0,0.0,CASE-11,158.491667100921,0.0,0.0,8.87738284787626,39.2628883126824,110.351395940362,153.0,253023.0,99.0
2400,100,20,15,31,284.46522,-1281251.2,10970.886,-1270280.3,-934.64496,0.14830126,1.4114386e-05,0.0,0.0,0.0,CASE-11,78.1114936460521,0.0,0.0,6.33955981448643,7.99320495346685,63.7787288780988,134.0,253033.0,101.0
3000,100,20,15,31,282.55802,-1281311.3,10897.331,-1270414.0,-1128.6581,0.20813454,5.3905255e-06,0.0,0.0,0.0,CASE-11,73.8833879840833,0.0,0.0,7.51616534954037,11.4299754791073,54.9372471554357,168.0,252963.0,88.0
3600,100,20,15,31,280.6423,-1281460.4,10823.448,-1270636.9,-1325.4217,0.21449575,-1.0062446e-06,0.0,0.0,0.0,CASE-11,116.8860157473,0.0,0.0,0.0,14.8150946066243,102.070921140676,148.0,253151.0,89.0
4200,100,20,15,31,279.18318,-1281542.1,10767.175,-1270775.0,-1209.4004,0.2103068,3.9003147e-06,0.0,0.0,0.0,CASE-11,163.360043556728,0.0,0.0,5.84645525642583,40.130563658851,117.383024641451,147.0,253134.0,113.0
4800,100,20,15,31,277.74637,-1281592.8,10711.762,-1270881.0,-1029.4626,0.14250967,1.0338502e-05,0.0,0.0,0.0,CASE-11,132.267068227551,0.0,0.0,8.59719314385643,14.9713736121915,108.698501471503,134.0,253098.0,107.0
5400,100,20,15,31,277.17462,-1281685.3,10689.711,-1270995.6,-820.38044,0.091815195,1.9202596e-05,0.0,0.0,0.0,CASE-11,123.584703796748,0.0,0.0,8.43457669945531,7.7440809942451,107.406046103047,165.0,253191.0,103.0
6000,100,20,15,31,276.13158,-1281753.6,10649.485,-1271104.1,-554.48194,0.10892636,2.7355628e-05,0.0,0.0,0.0,CASE-11,169.545766902276,0.0,0.0,5.99137244676815,29.17193512256,134.382459332947,147.0,253197.0,114.0
6600,100,20,15,31,275.52663,-1281863.4,10626.154,-1271237.2,-364.31428,0.16679356,3.746631e-05,0.0,0.0,0.0,CASE-11,133.856838327167,0.0,0.0,7.61212139947929,8.97720610087742,117.26751082681,162.0,253138.0,113.0
7200,100,20,15,31,274.34393,-1281951.3,10580.541,-1271370.8,-245.00382,0.18821132,3.848344e-05,0.0,0.0,0.0,CASE-11,123.189423243251,0.0,0.0,2.65513247832129,16.0285526201582,104.505738144772,143.0,253302.0,92.0
7800,100,20,15,31,274.08404,-1281999.6,10570.518,-1271429.0,-308.60481,0.19604041,3.9240528e-05,0.0,0.0,0.0,CASE-11,133.484744332807,0.0,0.0,8.4632342837458,23.9695710052646,101.051939043796,165.0,253311.0,100.0
8400,100,20,15,31,273.80267,-1282056.2,10559.666,-1271496.6,-495.25536,0.12135306,2.9166665e-05,0.0,0.0,0.0,CASE-11,99.3638392378445,0.0,0.0,0.0,0.0,99.3638392378445,158.0,253385.0,95.0
9000,100,20,15,31,273.1908,-1282039.2,10536.069,-1271503.2,-746.31268,0.074048988,2.1191428e-05,0.0,0.0,0.0,CASE-11,150.881063221916,0.0,0.0,6.83357838693962,40.8567054353908,103.190779399585,162.0,253385.0,111.0
9600,100,20,15,31,272.5531,-1282076.4,10511.475,-1271564.9,-965.50222,0.089889795,1.2765444e-05,0.0,0.0,0.0,CASE-11,119.977237828146,0.0,0.0,0.0,29.2397836972064,90.7374541309397,142.0,253557.0,89.0
10200,100,20,15,31,272.79729,-1282105.1,10520.892,-1271584.2,-1083.2932,0.14779628,7.7701955e-06,0.0,0.0,0.0,CASE-11,175.270471207391,0.0,0.0,0.0,19.2006878177852,156.069783389605,152.0,253519.0,81.0
10800,100,20,15,31,272.74069,-1282104.4,10518.709,-1271585.7,-1134.0508,0.1700206,6.8268902e-06,0.0,0.0,0.0,CASE-11,111.081676013498,0.0,6.92336158895216,0.0,9.45229424205867,94.7060201824878,141.0,253510.0,115.0
11400,100,20,15,31,271.8926,-1282143,10486.001,-1271657.0,-1035.0279,0.18450123,8.3209457e-06,0.0,0.0,0.0,CASE-11,68.8716314422882,0.0,0.0,0.0,13.4239320229861,55.447699419302,150.0,253507.0,76.0
12000,100,20,15,31,271.81338,-1282192.8,10482.946,-1271709.8,-928.77049,0.21192132,1.4760677e-05,0.0,0.0,0.0,CASE-11,124.602181228195,0.0,0.0,0.0,26.7568438239329,97.8453374042623,151.0,253667.0,110.0
12600,100,20,15,31,271.96912,-1282195,10488.952,-1271706.0,-670.11703,0.17855953,2.1175959e-05,0.0,0.0,0.0,CASE-11,133.425940141518,0.0,0.0,0.0,12.6504812044998,120.775458937018,151.0,253450.0,112.0
13200,100,20,15,31,271.56721,-1282270.8,10473.452,-1271797.3,-523.23803,0.14282606,2.8503321e-05,0.0,0.0,0.0,CASE-11,135.148557394712,0.0,0.0,0.0,30.165813525714,104.982743868998,148.0,253584.0,90.0
13800,100,20,15,31,271.28748,-1282292.8,10462.664,-1271830.2,-353.29949,0.11684126,3.3033143e-05,0.0,0.0,0.0,CASE-11,109.620889986584,0.0,0.0,0.0,9.85038614346837,99.7705038431161,158.0,253661.0,100.0
14400,100,20,15,31,271.16806,-1282302.6,10458.058,-1271844.6,-274.15582,0.1342198,3.6397012e-05,0.0,0.0,0.0,CASE-11,118.607018516026,0.0,0.0,0.0,21.557222790887,97.0497957251389,155.0,253679.0,100.0
15000,100,20,15,31,271.13677,-1282365,10456.851,-1271908.2,-393.58787,0.099098903,3.3395492e-05,0.0,0.0,0.0,CASE-11,132.438687235397,4.4856268431191,0.0,0.0,43.5258921907172,84.4271682015611,150.0,253704.0,105.0
15600,100,20,15,31,270.95971,-1282393.1,10450.023,-1271943.1,-551.71545,0.087710987,2.8611732e-05,0.0,0.0,0.0,CASE-11,152.562795374756,9.70132608686612,0.0,2.52899241953606,29.4683344506028,110.864142417751,163.0,253785.0,126.0
16200,100,20,15,31,270.71698,-1282357.1,10440.662,-1271916.4,-666.68105,0.087296765,2.3748954e-05,0.0,0.0,0.0,CASE-11,151.57564200245,0.0,0.0,0.0,30.673059714789,120.902582287661,166.0,253698.0,123.0
16800,100,20,15,31,270.8889,-1282362.4,10447.292,-1271915.1,-928.86118,0.044266232,1.3963021e-05,0.0,0.0,0.0,CASE-11,162.171217088912,0.0,0.0,0.0,62.0333089049919,100.13790818392,174.0,253708.0,124.0
17400,100,20,15,31,270.80569,-1282366.5,10444.083,-1271922.4,-1144.8395,0.031670133,5.7668357e-06,0.0,0.0,0.0,CASE-11,156.305153023694,0.0,0.0,0.0,54.7564020273192,101.548750996374,127.0,253715.0,127.0
18000,100,20,15,31,270.52219,-1282357,10433.149,-1271923.9,-1130.7206,0.080601924,6.5902847e-06,0.0,0.0,0.0,CASE-11,140.664950861018,0.0,0.0,0.0,42.9651216930056,97.699829168013,148.0,253831.0,132.0
18600,100,20,15,31,270.56453,-1282388.4,10434.782,-1271953.6,-985.2886,0.064250689,1.3796905e-05,0.0,0.0,0.0,CASE-11,126.305167713189,0.0,0.0,0.0,35.9674533369903,90.3377143761994,153.0,253806.0,128.0
19200,100,20,15,31,270.30639,-1282424.2,10424.826,-1271999.3,-849.53741,0.066592649,1.7101993e-05,0.0,0.0,0.0,CASE-11,99.3269045409873,0.0,0.0,0.0,30.563464204684,68.7634403363033,166.0,253808.0,128.0
19800,100,20,15,31,270.54987,-1282461.1,10434.216,-1272026.9,-689.66028,0.091510381,2.3215637e-05,0.0,0.0,0.0,CASE-11,137.139589093898,0.0,0.0,0.0,40.7186558100111,96.4209332838878,156.0,253818.0,127.0
20400,100,20,15,31,270.65135,-1282468.4,10438.13,-1272030.3,-525.57985,0.108865,2.8074562e-05,0.0,0.0,0.0,CASE-11,206.184786606363,0.0,0.0,0.0,54.8999354135755,151.284851192787,163.0,253801.0,144.0
21000,100,20,15,31,270.30764,-1282501,10424.874,-1272076.1,-372.92785,0.12704948,3.297567e-05,0.0,0.0,0.0,CASE-11,163.075493952715,0.0,0.0,0.0,41.1348581832991,121.940635769415,179.0,253788.0,137.0
21600,100,20,15,31,270.73911,-1282517.6,10441.515,-1272076.1,-351.33056,0.13357474,3.6794718e-05,0.0,0.0,0.0,CASE-11,130.752186633623,0.0,0.0,0.0,46.7409042949398,84.0112823386834,188.0,253826.0,120.0
22200,100,20,15,31,270.82663,-1282553.1,10444.89,-1272108.2,-364.87599,0.12072341,3.1900389e-05,0.0,0.0,0.0,CASE-11,139.441683759954,0.0,0.0,0.0,30.7270063780496,108.714677381905,174.0,253765.0,125.0
22800,100,20,15,31,270.60293,-1282545.5,10436.263,-1272109.3,-540.54353,0.13202885,2.7075364e-05,0.0,0.0,0.0,CASE-11,141.829498206392,0.0,0.0,0.0,25.7014198500124,116.12807835638,147.0,253724.0,121.0
23400,100,20,15,31,270.57783,-1282490.6,10435.295,-1272055.4,-795.33202,0.13768611,1.564756e-05,0.0,0.0,0.0,CASE-11,220.792901096502,0.0,0.0,0.0,55.8020280239449,164.990873072557,163.0,253717.0,123.0
24000,100,20,15,31,270.69576,-1282507.9,10439.843,-1272068.1,-1029.3429,0.13759415,9.9574099e-06,0.0,0.0,0.0,CASE-11,171.622593165199,0.0,0.0,4.47071408086584,27.2318290773341,139.920050006999,162.0,253878.0,124.0
24600,100,20,15,31,270.28123,-1282487.9,10423.856,-1272064.0,-1031.1817,0.16014421,7.805846e-06,0.0,0.0,0.0,CASE-11,203.352930485128,0.0,0.0,0.0,76.1647215260072,127.188208959121,161.0,253876.0,147.0
25200,100,20,15,31,270.54026,-1282546.5,10433.846,-1272112.6,-995.73852,0.13335095,1.022953e-05,0.0,0.0,0.0,CASE-11,199.013980230967,0.0,0.0,0.0,77.5982106415902,121.415769589377,138.0,253906.0,137.0
25800,100,20,15,31,270.30481,-1282540.3,10424.765,-1272115.6,-988.83392,0.1038199,1.1654029e-05,0.0,0.0,0.0,CASE-11,175.049585605469,0.0,0.0,0.0,46.0716386985248,128.977946906944,151.0,253949.0,138.0
26400,100,20,15,31,270.10057,-1282555.4,10416.888,-1272138.5,-910.06295,0.072053384,1.4880477e-05,0.0,0.0,0.0,CASE-11,167.308084081025,0.0,0.0,6.54449986591011,56.0040403241965,104.759543890918,150.0,254023.0,140.0
27000,100,20,15,31,270.21621,-1282587.5,10421.348,-1272166.2,-704.2809,0.10057487,2.4365873e-05,0.0,0.0,0.0,CASE-11,142.801518619786,0.0,0.0,0.0,50.0576161594304,92.7439024603563,164.0,253915.0,125.0
27600,100,20,15,31,270.31746,-1282673.4,10425.253,-1272248.1,-460.09379,0.12840308,3.0989219e-05,0.0,0.0,0.0,CASE-11,165.009273172571,0.0,0.0,0.0,63.7345165865311,101.27475658604,152.0,253876.0,135.0
28200,100,20,15,31,270.3963,-1282632.3,10428.294,-1272204.0,-415.28018,0.14523189,3.4233672e-05,0.0,0.0,0.0,CASE-11,166.348435387286,0.0,0.0,0.0,67.1099990164249,99.2384363708616,157.0,253797.0,144.0
28800,100,20,15,31,270.47122,-1282633.3,10431.183,-1272202.1,-419.95389,0.17366912,3.0912111e-05,0.078289984,-0.04799051360000001,-4.01879264,CASE-11,222.117368036062,0.0,0.0,0.0,80.3723802735919,138.021987564739,151.0,253857.0,158.0
29400,100,20,15,31,270.38953,-1282670.7,10428.033,-1272242.7,-518.22984,0.15177992,2.9255209e-05,0.9397309119999999,0.654066528,-10.55215344,CASE-11,266.12428207285,0.0,0.0,0.0,56.7241047154123,206.43262401286,144.0,253988.0,167.0
30000,100,20,15,31,270.76161,-1282686.6,10442.383,-1272244.2,-622.70441,0.086996438,2.4503098e-05,3.7134107200000006,0.756030912,-6.39794656,CASE-11,171.404265453824,0.0,0.0,0.0,51.1582822400384,120.245983213786,192.0,253781.0,154.0
30600,100,20,15,31,270.50486,-1282618.8,10432.48,-1272186.3,-773.84252,0.1111406,1.9061776e-05,3.90394304,3.6737016,8.57134384,CASE-11,192.037265015015,0.0,0.0,0.0,60.6525974214111,131.384667593604,159.0,253970.0,162.0
31200,100,20,15,31,270.32517,-1282659.4,10425.551,-1272233.9,-967.87155,0.14537881,1.0799087e-05,0.37260616,3.7104152,23.5004768,CASE-11,200.170117838623,0.0,0.0,0.0,59.5580485720313,140.612069266591,157.0,253937.0,156.0
31800,100,20,15,31,269.81118,-1282625.9,10405.728,-1272220.2,-1007.5091,0.16787046,7.2869211e-06,0.892145824,4.32768,41.2182144,CASE-11,180.020211833479,0.0,0.0,0.0,49.6196012625894,130.40061057089,163.0,253948.0,158.0
32400,100,20,15,31,270.37432,-1282617.5,10427.446,-1272190.0,-940.53338,0.13415611,1.2723884e-05,2.4669657600000003,6.777765280000001,56.7341744,CASE-11,184.183646467095,0.0,0.0,0.0,59.9637006322888,124.219945834806,185.0,253836.0,151.0
33000,100,20,15,31,270.33313,-1282623.7,10425.857,-1272197.8,-685.6344,0.12757498,1.891232e-05,3.1428942400000004,-1.4208344640000001,72.8750112,CASE-11,234.83310223354,4.99324685918506,7.90979823588549,0.0,76.6782622511528,145.251794887317,229.0,253979.0,142.0
33600,100,20,15,31,270.6018,-1282648.9,10436.219,-1272212.7,-403.22502,0.16592123,2.8745221e-05,2.76282112,-2.1878318400000003,85.13995840000001,CASE-11,197.255384419446,0.0,0.0,0.0,74.2746919030405,122.980692516406,235.0,253738.0,172.0
34200,100,20,15,31,270.94003,-1282662.9,10449.264,-1272213.7,49.383997,0.19568789,4.4083481e-05,8.1953928,-0.904164368,114.85304000000002,CASE-11,306.082073853754,2.48282776789001,19.2027938706367,0.0,78.0174261509816,199.347748425045,240.0,253600.0,233.0
34800,100,20,15,31,270.81863,-1282657.3,10444.582,-1272212.7,306.09075,0.30955436,5.5768171e-05,3.1506067200000003,2.5392678400000004,131.169272,CASE-11,341.233525022369,0.0,0.0,3.21351231424084,86.9511974785439,246.216930733982,277.0,253615.0,266.0
35400,100,20,15,31,270.64685,-1282588.8,10437.957,-1272150.8,501.75008,0.41234448,6.2077808e-05,-2.6917611200000002,5.881719360000001,158.9477584,CASE-11,323.492785497992,0.0,8.97498366745975,0.0,72.768433244855,204.927602292789,283.0,253414.0,325.0
36000,100,20,15,31,270.49834,-1282565.8,10432.229,-1272133.6,541.122,0.42530721,6.4901864e-05,-3.5046944000000004,-2.1580944,147.01627200000001,CASE-11,401.036499114211,5.80986039817518,0.0,2.1124949121557,92.451735566886,293.852662957464,322.0,253132.0,295.0
36600,100,20,15,31,270.67963,-1282543.3,10439.221,-1272104.1,486.24178,0.43971945,6.2873181e-05,-2.2581420800000003,-2.66531296,141.8509424,CASE-11,365.641393906269,2.93332117967559,8.64560456070452,0.0,29.4767146229234,314.948494033444,258.0,252820.0,242.0
37200,100,20,15,31,270.86362,-1282462.3,10446.317,-1272016.0,295.62275,0.44778078,5.5802828e-05,-7.8937688,-3.70583056,142.6426336,CASE-11,388.084652341509,16.8773161389214,8.33464825622067,4.03331674802576,82.9648689038999,269.052881277961,282.0,252616.0,279.0
37800,100,20,15,31,270.56253,-1282455,10434.705,-1272020.3,-86.924092,0.44956072,4.3566554e-05,-3.7762521600000003,12.570308160000002,167.57448,CASE-11,442.994901549104,0.0,5.10143614531454,14.4490602687914,49.7593929581198,362.878693748071,281.0,252168.0,372.0
38400,100,20,15,31,271.37139,-1282452.6,10465.9,-1271986.7,-359.44901,0.43779416,3.244122e-05,-5.71997248,7.051056800000001,159.01038400000002,CASE-11,522.53647702774,0.0,6.72370050952863,6.12034370681745,39.3002592241763,455.880241199051,296.0,251841.0,413.0
39000,100,20,15,31,271.68925,-1282426.1,10478.159,-1271947.9,-451.37203,0.41179895,2.8222994e-05,-13.20949776,12.3418072,184.01424,CASE-11,757.77658944867,4.92357368765899,0.0,7.01655242351071,60.6639152333473,635.255060744481,313.0,251421.0,565.0
39600,100,20,15,31,271.8229,-1282426.2,10483.313,-1271942.9,-348.57541,0.40040412,2.975162e-05,-8.06210336,3.45358896,204.43369600000003,CASE-11,637.824626662703,6.40049559183934,0.0,0.0,36.074856767621,508.119818057325,303.0,250991.0,661.0
40200,100,20,15,31,271.7967,-1282436.8,10482.303,-1271954.5,-203.37455,0.36784206,3.6022155e-05,11.913080800000001,-2.3408395200000003,196.544896,CASE-11,576.179929973811,40.5747540359505,0.0,0.0,22.11752254788,435.937416179238,267.0,251046.0,617.0
40800,100,20,15,31,271.61243,-1282422.9,10475.196,-1271947.7,156.87298,0.37536181,4.9783484e-05,25.5849312,-9.4444096,222.066336,CASE-11,746.886393868043,44.3038153209726,12.8328267336715,29.3947539554037,48.9238360811279,543.832122253548,304.0,250790.0,699.0
41400,100,20,15,31,272.07502,-1282464.1,10493.036,-1271971.1,597.3831,0.39433308,6.4183837e-05,26.392836799999998,7.12054144,227.283904,CASE-11,780.038382815607,52.4952991709206,29.8755239804577,18.253299966463,87.7140970478086,548.25992792251,307.0,250779.0,667.0
42000,100,20,15,31,272.12537,-1282510.6,10494.978,-1272015.7,897.57238,0.42735787,7.5311662e-05,13.917199360000001,11.87128176,224.93598400000002,CASE-11,866.058509121494,22.7744285982107,33.4703075488288,33.557027395439,96.5884540615639,652.077938709499,288.0,250466.0,867.0
42600,100,20,15,31,272.4234,-1282528.4,10506.472,-1272021.9,1087.6155,0.44464077,8.0527041e-05,-7.99138656,0.822229552,259.372048,CASE-11,936.058434532176,13.0211144638236,31.9701712346499,27.9070004333517,100.627419981591,741.000872947354,318.0,250604.0,886.0
43200,100,20,15,31,272.19537,-1282494.8,10497.678,-1271997.2,1143.0949,0.5047242,8.3289977e-05,-12.967211520000001,14.147847680000002,288.38844800000004,CASE-11,948.621963997439,24.8464151179455,38.7466035178068,7.41320889086146,100.06212219762,755.382158071077,362.0,250355.0,806.0
43800,100,20,15,31,271.9531,-1282464.2,10488.335,-1271975.8,1029.4135,0.50570314,7.7143234e-05,-25.482620800000003,13.9689824,294.553056,CASE-11,927.568674839288,18.700430107992,41.2631494843835,5.86805909463316,58.8865902729137,768.903240372276,389.0,250179.0,835.0
44400,100,20,15,31,272.11526,-1282449.2,10494.589,-1271954.6,801.11221,0.50687073,7.1008447e-05,-50.2427888,10.236407680000001,316.76259200000004,CASE-11,940.70334439171,11.2903006618575,30.4361490387353,33.0885499080851,44.5286866545032,801.24072645858,412.0,250130.0,773.0
45000,100,20,15,31,272.52972,-1282405.5,10510.573,-1271894.9,568.34125,0.502527,6.3022344e-05,-6.80629872,4.17684864,300.04260800000003,CASE-11,1088.21759489622,11.4934503660918,21.1744218061955,15.326076541201,56.0950401171705,951.58440970169,463.0,249438.0,1112.0
45600,100,20,15,31,272.58308,-1282400.2,10512.631,-1271887.5,537.38392,0.54667205,6.1023925e-05,-6.224808800000001,0.40814457600000004,293.181104,CASE-11,1251.58361756408,28.6082315092316,34.5238072772936,9.16184166978816,49.2214774929798,1061.80099424605,472.0,249115.0,1149.0
46200,100,20,15,31,271.98409,-1282421.3,10489.53,-1271931.8,545.27986,0.56392997,6.4339383e-05,6.30456368,-4.95591056,288.13632,CASE-11,1069.89359871682,11.7123087374605,8.32269519077552,0.0,55.0473910289136,917.780967321407,372.0,249293.0,1121.0
46800,100,20,15,31,272.13468,-1282441.1,10495.337,-1271945.8,668.86152,0.54931259,6.7700595e-05,-6.56577392,8.43359072,328.68232,CASE-11,1134.03344205174,18.2842500852581,18.7087755259677,0.0,38.7461650134986,1009.43942060055,423.0,248793.0,1249.0
47400,100,20,15,31,271.76448,-1282472.8,10481.06,-1271991.7,745.07128,0.57099176,7.3314265e-05,-16.1323152,-5.17491136,288.00112,CASE-11,1238.45452676903,16.4338049288832,7.58812635836775,8.18840374189057,44.4362161105658,1093.13872213575,462.0,248488.0,1413.0
48000,100,20,15,31,272.04234,-1282469.3,10491.776,-1271977.5,955.70467,0.56219933,8.0362396e-05,-25.0164736,-23.738796800000003,295.69768,CASE-11,1483.96428014457,16.7273818340308,11.7340749617274,9.85879935985986,80.0297126583716,1306.50593528579,547.0,248009.0,1495.0
48600,100,20,15,31,272.12207,-1282524.8,10494.851,-1272030.0,1026.5913,0.55021438,8.1928834e-05,-5.81295344,-29.007472000000003,285.777168,CASE-11,1299.25426149905,25.1733219152774,29.4616644400521,5.18855563984863,79.5605333041576,1115.36620361592,473.0,248120.0,1467.0
49200,100,20,15,31,272.25884,-1282531,10500.126,-1272030.8,868.85612,0.56201877,7.6856816e-05,-55.290795200000005,-8.76158496,296.514768,CASE-11,1110.11292623061,21.7254543757397,13.2614317701627,19.8743668802901,55.3504563046111,935.559386004826,494.0,248154.0,1403.0
49800,100,20,15,31,272.08642,-1282528.6,10493.476,-1272035.1,878.71833,0.51442354,7.4169518e-05,-71.9500944,-14.8272752,257.81867200000005,CASE-11,1194.30310393846,12.6998599486394,28.7027726963775,7.87045568547787,82.959367917072,1006.29381619331,452.0,248068.0,1439.0
50400,100,20,15,31,272.64725,-1282618.9,10515.106,-1272103.8,933.10492,0.46365802,7.736895e-05,-61.0224752,19.8446128,280.073584,CASE-11,1200.29495151559,24.1537501982257,25.0636516995691,2.25169991185552,83.0244694073316,1004.74780431757,499.0,247596.0,1498.0
51000,100,20,15,31,272.61377,-1282618.9,10513.814,-1272105.1,1197.1191,0.38004168,8.5864989e-05,-61.1270592,-5.4303632,290.204144,CASE-11,1212.9168449643,17.6985258194836,29.025362297357,0.0,44.8736133534646,1033.5231968012,551.0,247175.0,1587.0
51600,100,20,15,31,272.34582,-1282588.8,10503.48,-1272085.4,1314.7351,0.39547394,8.9877892e-05,-58.132473600000004,-20.292347200000002,344.70552,CASE-11,1283.48801614271,15.7122146874096,26.3573859043271,0.0,52.604883770602,1141.38126885783,520.0,246756.0,1822.0
52200,100,20,15,31,271.85174,-1282586,10484.425,-1272101.6,1221.8673,0.43418674,8.7364958e-05,-124.1264208,-1.419601856,289.758848,CASE-11,1568.49354022622,26.8022629872551,13.2222998629823,15.649677517754,93.4579250323694,1340.38556497505,598.0,246036.0,2165.0
52800,100,20,15,31,272.25776,-1282625.2,10500.084,-1272125.1,934.63589,0.52092516,7.5673608e-05,-118.76428800000002,26.4920688,242.166176,CASE-11,1554.86215840767,18.0908181571668,20.6864075556253,2.01474997663881,124.339842395136,1322.62216272122,534.0,245679.0,2478.0
