param_n_estimators,param_max_depth,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,mean_test_MSE,mean_test_RMSE,rank,mean_fit_time,std_fit_time
600,6,0.5,0.5,-2470015.2639187477,3493129.2327530254,116.7060775756836,79406.09635416667,275.80908252753954,183,6.349025249481201,0.05335070551585289
1000,6,0.5,0.5,-2473146.282143476,3497557.122529987,118.36775970458984,80744.95703125,278.55179477895564,184,10.578577915827433,0.12886827260668893
1000,4,0.8,0.5,-2481294.943806313,3509081.0809834856,118.38146718343098,80266.39322916667,277.79410920596916,185,5.857982397079468,0.06268995212247902
600,4,0.8,0.5,-2484304.7600310496,3513337.6402015733,116.5983378092448,78877.07942708333,274.89933729551785,186,3.6330413023630777,0.014950747817935105
300,4,0.5,0.5,-2484991.58358411,3514308.976132361,115.11633046468098,78545.3046875,273.91818937311837,187,1.8614217440287273,0.008697221933895953
300,8,0.5,0.5,-2504009.415683513,3541204.2548318324,114.76085662841797,78564.765625,273.64439857048745,188,5.49995485941569,0.14537380823333979
300,4,0.8,0.6,-2515229.9178180024,3557072.436599128,115.15555572509766,78216.2578125,273.3960667008765,189,1.939715067545573,0.0019814173731168157
300,4,0.6,0.5,-2548775.25172399,3604512.7015485265,115.18215942382812,78726.4921875,274.17726867131864,190,1.7603566646575928,0.0029130120021318012
1000,4,0.8,0.5,-2552736.7753339806,3610115.091881083,118.27488454182942,80083.96484375,277.39400410820036,191,6.0567520459493,0.041773263658402233
600,4,0.8,0.5,-2554724.09213916,3612925.617321209,116.49346415201823,78751.38411458333,274.5780251870386,192,3.686169703801473,0.011793330170137532
600,6,0.5,0.5,-2558949.098485979,3618900.665134357,117.13199615478516,79788.87890625,276.2076500029536,193,6.023578882217407,0.21747552703046463
600,6,0.8,0.6,-2560081.440778829,3620502.019956148,117.80028533935547,80265.53645833333,277.62273106521826,194,6.377996921539307,0.03730896693229797
1000,6,0.8,0.6,-2560444.4609169015,3621015.3652395224,119.50831095377605,81715.11848958333,280.4784052128493,195,10.036699612935385,0.05580832302063716
1000,6,0.5,0.5,-2568035.286322482,3631750.4302950036,119.11918131510417,81498.18359375,279.6954976757622,196,9.57447361946106,0.10237591269524243
300,6,0.5,0.5,-2602013.247551436,3679802.6061325865,114.79190826416016,78268.28255208333,273.28158567647944,197,3.2347265084584556,0.038340252571837805
300,4,0.8,0.5,-2617272.0840733326,3701381.852923922,115.19121805826823,78460.77994791667,273.7212485266654,198,1.8667070070902507,0.005986809075258316
600,8,0.5,0.5,-2632107.2725922265,3722361.93137213,117.65272776285808,80252.82552083333,277.0289139170074,199,8.824573755264282,0.11626230938307831
300,6,0.5,0.5,-2633721.7478240156,3724645.1966823507,114.88412729899089,78363.74348958333,273.26313362998627,200,2.955429951349894,0.04551520125317738
1000,8,0.5,0.5,-2640987.794189051,3734920.8396415226,119.56365203857422,81932.43619791667,280.37689049535356,201,14.348836183547974,0.24276717535462516
300,6,0.8,0.6,-2657691.753754442,3758543.8915789886,115.6706034342448,78676.70442708333,274.34913990626114,202,3.256171941757202,0.053333362059677286
300,4,0.8,0.5,-2667581.917475658,3772530.701495867,115.15462748209636,78415.58984375,273.61822938018804,203,1.8936787446339924,0.002395755047187647
1000,6,0.8,0.5,-2689242.4548547515,3803163.24793264,119.42005411783855,81754.61588541667,280.47974167180865,204,9.897635698318481,0.10647558989450458
600,6,0.8,0.5,-2689264.9352900065,3803195.0815721564,117.61983235677083,80162.36588541667,277.3197679104444,205,5.90409517288208,0.188286900313185
300,8,0.5,0.5,-2701682.2508509406,3820755.8553476483,115.07889048258464,78267.04557291667,273.20525200875505,206,4.503184874852498,0.08567486128080952
1000,8,0.8,0.6,-2729629.625359113,3860279.324064802,119.75021616617839,81920.10807291667,280.7427234827362,207,17.20333989461263,0.16241462393681813
600,8,0.8,0.6,-2730232.9438702315,3861132.576728322,118.25083414713542,80767.38411458333,278.5006474256299,208,10.981727759043375,0.4328823241054458
300,8,0.8,0.6,-2817512.2553852946,3984564.2090710513,116.07562001546223,79128.51041666667,275.17889745324004,209,5.561135292053223,0.30887906990766906
300,6,0.8,0.5,-2819513.9173760987,3987394.9965247354,115.60456848144531,78777.15494791667,274.3726401531072,210,3.0733324686686196,0.0653264671010154
1000,8,0.8,0.5,-2935375.626493582,4151248.1068666256,119.99868774414062,81958.61458333333,280.81307402934067,211,14.956454674402872,0.2759112257028646
600,8,0.8,0.5,-2940505.9419314214,4158503.506500146,118.32509358723958,80670.88151041667,278.29300719002396,212,9.407608032226562,0.20541326361773873
600,6,0.8,0.5,-2977468.60394156,4210776.614294284,117.68625386555989,80104.04557291667,277.3466734170574,213,6.233342885971069,0.06394031958105001
1000,6,0.8,0.5,-2981417.955938482,4216361.801859466,119.36326599121094,81480.90364583333,280.1540949128348,214,10.353695631027222,0.09214548384771273
300,8,0.8,0.5,-3075905.920458108,4349988.0380293885,116.07328287760417,79050.9296875,275.00185276771185,215,4.867800792058309,0.13702806603072137
600,6,0.6,0.5,-3109021.9314721846,4396821.126572807,116.94217936197917,79724.26953125,276.39600343732087,216,6.378256003061931,0.04979092519199372
1000,6,0.6,0.5,-3113281.2833012766,4402844.720460999,118.8816909790039,81248.04296875,279.4579378859178,217,10.425230741500854,0.05425064417111438
600,8,0.6,0.5,-3117453.9329168,4408745.77430924,116.84866841634114,80098.5234375,276.68271701692214,218,10.848332007726034,0.21770045095792245
300,6,0.8,0.5,-3120849.5854694867,4413547.98214263,115.67191314697266,78778.76692708333,274.49269704879976,219,3.2199225425720215,0.04396360503700889
1000,8,0.6,0.5,-3121914.9459462315,4415054.571797787,118.22552998860677,81112.29817708333,278.7478108149817,220,18.08363143603007,0.31262929254444494
600,8,0.8,0.5,-3170970.9416832677,4484430.235327932,117.79958597819011,80240.0703125,277.4663582070848,221,10.165355443954468,0.19753959226166456
1000,8,0.8,0.5,-3171438.290466445,4485091.133541392,119.26033528645833,81307.50260416667,279.5744618367282,222,16.444217840830486,0.2225312009081165
1000,4,0.8,0.6,-3188826.278515587,4509681.487414468,118.16146596272786,79852.07552083333,277.05891233021606,223,6.245426495869954,0.00915253245598477
600,4,0.8,0.6,-3190317.5948038697,4511790.563293158,116.50539906819661,78722.265625,274.6373431569318,224,3.7969394524892173,0.00423070575730965
600,4,0.8,0.5,-3239827.925866174,4581808.749776631,116.45372009277344,78755.62239583333,274.58520724551954,225,3.6193511486053467,0.030851703237937938
1000,4,0.8,0.5,-3240310.6090018502,4582491.331877388,118.17971801757812,79961.18489583333,277.1541760712368,226,6.1409017244974775,0.0172194291751698
300,6,0.6,0.5,-3248855.914725455,4594576.277695414,114.998291015625,78464.91536458333,273.6914035333826,227,3.2625104586283364,0.040152017179815064
300,8,0.6,0.5,-3252758.5833321684,4600095.480453014,115.05970255533855,79100.1953125,274.61581861783935,228,5.622802098592122,0.16223912082837066
300,4,0.8,0.6,-3297346.25053633,4663151.962987519,115.08653004964192,78175.54427083333,273.25360214213134,229,1.963460127512614,0.005051500486252364
300,8,0.8,0.5,-3308385.2544430345,4678763.463740098,115.71264394124348,78912.03645833333,274.68542300055026,230,5.311821301778157,0.14566911103851735
300,4,0.8,0.5,-3362367.917087848,4755106.485917044,115.0419438680013,78364.5390625,273.4983022390757,231,1.858818531036377,0.028998591661586918
1000,6,0.8,0.6,-3667734.625213258,5186960.138097949,119.24823760986328,81766.61197916667,280.51424335711584,232,10.947625875473022,0.07876908823540567
600,6,0.8,0.6,-3669073.2733741053,5188853.311739037,117.67979431152344,80547.37369791667,278.0896980746457,233,6.618003050486247,0.05070553174099362
300,6,0.8,0.6,-3743985.251958134,5294794.893266909,115.65062459309895,79079.40234375,275.0024282056382,234,3.4509853521982827,0.06416582577846025
1000,8,0.8,0.6,-3750339.6191116646,5303781.253732257,118.57357788085938,81067.43619791667,279.0141210675074,235,19.575791120529175,0.4437948675459304
600,8,0.8,0.6,-3751228.6060187765,5305038.498847277,117.28142547607422,80186.68489583333,277.2499629928709,236,11.897472937901815,0.32170076982677626
300,8,0.8,0.6,-3800360.5866413787,5374521.653295681,115.51163482666016,79081.98307291667,274.8767583291123,237,6.06493067741394,0.20273804670915663
600,6,0.8,0.5,-4392741.603159708,6212274.885907595,117.70072937011719,80624.890625,278.0819811431846,238,6.402355035146077,0.043252722397673936
1000,6,0.8,0.5,-4393117.954108442,6212807.089155598,119.26182047526042,81813.50130208333,280.5164750937515,239,10.616740703582764,0.09458769276832042
300,6,0.8,0.5,-4502165.585373893,6367023.803333178,115.72304026285808,79284.05598958333,275.23559034220665,240,3.295034567515055,0.03365119392762677
1000,8,0.8,0.5,-4570350.279261571,6463451.464430905,118.02072143554688,80764.56510416667,278.34770173307726,241,18.58825445175171,0.2471605370744311
600,8,0.8,0.5,-4570955.93354702,6464308.015200025,116.8400166829427,79964.77083333333,276.74639542476535,242,11.162208318710327,0.20384402691115994
300,8,0.8,0.5,-4670039.250730082,6604433.020425126,115.21414438883464,78990.24348958333,274.67926395623925,243,5.834781010945638,0.15889135696069964
