param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
500,-1,63,0.6,0.8,-0.26999383642674635,0.40174145836132,91.53275089969061,117,9.041563431421915,0.0797612924568403
500,-1,63,0.8,0.8,-0.26999383642674635,0.40174145836132,91.53275089969061,117,9.06084911028544,0.10356630929759196
300,-1,31,0.8,0.8,-0.2716413324005659,0.42795394181904967,90.27379329489891,119,3.1805312633514404,0.022993453822049644
300,-1,31,0.6,0.8,-0.2716413324005659,0.42795394181904967,90.27379329489891,119,3.1758762200673423,0.021828932910580395
500,-1,31,0.6,0.6,-0.29235483762183667,0.4464769650881541,90.22346405861452,121,4.40667740503947,0.04602096221511213
500,-1,31,0.8,0.6,-0.29235483762183667,0.4464769650881541,90.22346405861452,121,4.380205074946086,0.02377569163806633
500,8,63,0.6,0.8,-0.3070906564191764,0.4550710615489851,92.37613897397023,123,3.9894326527913413,0.04873620286772557
500,8,63,0.8,0.8,-0.3070906564191764,0.4550710615489851,92.37613897397023,123,3.986401319503784,0.052801204833439606
500,-1,63,0.6,0.6,-0.3089703245031557,0.42679890277512383,92.51857721415861,125,7.591893990834554,0.06283126543208933
500,-1,63,0.8,0.6,-0.3089703245031557,0.42679890277512383,92.51857721415861,125,7.592911005020142,0.06873122035561031
500,8,31,0.6,0.8,-0.31495075744047735,0.4755287957881383,91.35488485770924,127,3.831026792526245,0.02954288765554755
500,8,31,0.8,0.8,-0.31495075744047735,0.4755287957881383,91.35488485770924,127,3.8086727460225425,0.03746335620257395
300,-1,31,0.6,0.8,-0.31603196531594974,0.4441042412159134,93.39886149162976,129,2.970270792643229,0.027379197575510144
300,-1,31,0.8,0.8,-0.31603196531594974,0.4441042412159134,93.39886149162976,129,2.969674746195475,0.03025393995754272
500,-1,63,0.8,0.6,-0.32831152609250047,0.4206621077195149,95.22262644215785,131,7.26377002398173,0.07095105086056337
500,-1,63,0.6,0.6,-0.32831152609250047,0.4206621077195149,95.22262644215785,131,7.30250898996989,0.08947395091095176
300,-1,63,0.6,0.8,-0.3345450670072911,0.4406452809609891,93.07002248908084,133,5.439712047576904,0.05758677429604402
