Timestep1and2,Number of particle,Strain rate,Intensity,Composition,Temperature,Strain,Stress,v_p1,v_p2,v_p3,v_p4,Total energy,Press,Von Mises stress,v_hydro,CaseID,Total dislocation length,Dislocation length.1/2<110>,Dislocation length.1/3<100>,Dislocation length.1/3<111>,Dislocation length.1/6<110>,Dislocation length.1/6<112>,BCC phase,FCC phase,HCP phase
127800,55,1000000000,4350000000,21,300.48804,0.02556,1.0005458,0.02556,1.0005458,0.0046431309,0.49857118,-1297139.8,-5012.5337,1.8255377,-4.9850996e-05,CS6,1853.78660139524,10.5565303483474,21.8820549284473,0.0,156.034350913107,1634.94777657321,1348.0,165329.0,2261.0
128400,55,1000000000,4350000000,21,301.224,0.02568,0.99672312,0.02568,0.99672312,0.0035019382,0.50606848,-1297188.7,-5020.9785,1.8096902,-5.0358148e-05,CS6,1850.3906338888,4.65102222458727,21.9873496014983,0.0,156.922618789918,1623.71486172663,1376.0,165381.0,2375.0
129000,55,1000000000,4350000000,21,299.70483,0.0258,0.98843217,0.0258,0.98843217,-0.020696909,0.49132298,-1296986.0,-4863.5275,1.8347153,-4.6466605e-05,CS6,1893.11964782404,3.29670059619262,60.1090344597913,0.0,152.206097198515,1656.06547308591,1370.0,165484.0,2384.0
129600,55,1000000000,4350000000,21,301.85124,0.02592,1.0174074,0.02592,1.0174074,-0.0022501019,0.50641968,-1297233.2,-5071.9232,1.8556273,-5.0699e-05,CS6,1768.98015454586,0.0,42.4146199676664,4.96770249347334,161.275835914157,1534.31013423829,1416.0,165309.0,2382.0
130200,55,1000000000,4350000000,21,300.70503,0.02604,1.0174596,0.02604,1.0174596,0.014482261,0.50654401,-1297236.5,-5128.2863,1.8219209,-5.2180251e-05,CS6,1886.80395036897,11.746081409059,43.2653746079834,0.0,169.489465786807,1637.58196442425,1343.0,165151.0,2414.0
130800,55,1000000000,4350000000,21,300.33774,0.02616,1.008388,0.02616,1.008388,-0.019101821,0.49302743,-1297348.3,-4941.0455,1.86875,-4.7650585e-05,CS6,1813.84269041404,1.06965954440339,46.7204442846544,0.0,164.315584572267,1552.19514869336,1381.0,165047.0,2366.0
131400,55,1000000000,4350000000,21,300.76762,0.02628,1.023088,0.02628,1.023088,-0.0039378684,0.51799875,-1297316.8,-5123.8296,1.8595519,-5.1659894e-05,CS6,1944.10067042409,15.3646717820485,48.5078008069917,0.0,175.998750211953,1659.43692669243,1370.0,164975.0,2471.0
132000,55,1000000000,4350000000,21,300.68882,0.0264,1.0183992,0.0264,1.0183992,-0.011404305,0.49845583,-1297149.0,-5018.1692,1.863845,-4.8684215e-05,CS6,1886.15188975251,3.5037626358514,44.5445971696254,0.0,183.069079921986,1624.8371936363,1385.0,165182.0,2443.0
132600,55,1000000000,4350000000,21,300.14467,0.02652,1.0263175,0.02652,1.0263175,-0.016301797,0.5102242,-1297421.7,-5067.4664,1.8880193,-5.0191113e-05,CS6,2039.71270489164,10.4610479616253,63.6648313604985,0.0,184.110275730642,1744.18617273593,1302.0,164820.0,2432.0
133200,55,1000000000,4350000000,21,300.93314,0.02664,1.0446745,0.02664,1.0446745,0.010022769,0.52194808,-1297371.0,-5255.4846,1.8644953,-5.3818984e-05,CS6,1778.93466734969,18.4597936347768,56.1700419178398,0.0,179.243594370548,1499.61403016638,1351.0,165030.0,2523.0
133800,55,1000000000,4350000000,21,299.90996,0.02676,1.0498251,0.02676,1.0498251,-0.012262809,0.52575694,-1297450.3,-5211.0641,1.9172168,-5.2892102e-05,CS6,1874.5751983453,11.9963956944618,45.974620958134,0.0,190.856145985736,1607.74497356557,1339.0,164901.0,2424.0
134400,55,1000000000,4350000000,21,300.41623,0.02688,1.0462089,0.02688,1.0462089,0.0019895155,0.51850587,-1297518.2,-5222.3478,1.8758156,-5.2336418e-05,CS6,1867.80172977896,8.40422028676759,44.1914917446566,0.0,164.032348353069,1614.1204668816,1378.0,164887.0,2501.0
135000,55,1000000000,4350000000,21,299.62095,0.027,1.0406015,0.027,1.0406015,-0.012946418,0.51814406,-1297262.7,-5152.6637,1.8898243,-5.0493083e-05,CS6,2104.72453655676,4.18341016919792,46.149020133045,0.0,193.887687576944,1845.02720767207,1428.0,164736.0,2409.0
135600,55,1000000000,4350000000,21,300.17597,0.02712,1.0628266,0.02712,1.0628266,0.0029388912,0.52693921,-1297519.6,-5309.0157,1.9018444,-5.3761562e-05,CS6,1938.2729318089,1.27154422511198,31.9885322574395,0.0,159.479592343193,1716.95715071136,1383.0,164765.0,2470.0
136200,55,1000000000,4350000000,21,301.93512,0.02724,1.0743609,0.02724,1.0743609,0.010548631,0.53884054,-1297425.4,-5412.5003,1.9033504,-5.6085896e-05,CS6,1973.78421633794,11.5181430638463,48.4379825604844,0.0,149.012896837987,1758.90582108693,1415.0,164985.0,2480.0
136800,55,1000000000,4350000000,21,301.08228,0.02736,1.0649351,0.02736,1.0649351,-0.010464493,0.52404477,-1297587.7,-5261.718,1.9222208,-5.2231305e-05,CS6,2137.00053986434,2.25099296509901,36.6824035822547,0.0,155.887042359827,1918.52700518662,1412.0,164711.0,2533.0
137400,55,1000000000,4350000000,21,300.08997,0.02748,1.0866049,0.02748,1.0866049,0.016798389,0.54428559,-1297628.5,-5492.2962,1.9085454,-5.7441243e-05,CS6,2111.94219442571,5.46148459931591,38.613353460703,0.0,215.949481835156,1826.52460923636,1320.0,165000.0,2538.0
138000,55,1000000000,4350000000,21,301.14292,0.0276,1.0760577,0.0276,1.0760577,0.014829943,0.53822002,-1297443.5,-5430.3588,1.8858326,-5.6029245e-05,CS6,2092.81666862056,11.2257004474492,20.696247868764,0.0,162.562703987118,1861.96070490094,1395.0,164819.0,2505.0
138600,55,1000000000,4350000000,21,300.92903,0.02772,1.0854821,0.02772,1.0854821,0.0054060732,0.54275808,-1297707.0,-5445.4877,1.9192106,-5.5530372e-05,CS6,2047.85467199447,3.17668882274671,52.7871472005378,0.0,198.171065089428,1757.57872974127,1370.0,164825.0,2527.0
139200,55,1000000000,4350000000,21,301.30557,0.02784,1.0824557,0.02784,1.0824557,-0.021386566,0.53346901,-1297654.3,-5315.1271,1.9613928,-5.2758589e-05,CS6,2144.8326037469,10.8493655998603,27.5367794825955,0.0,159.504844805756,1924.23512757652,1427.0,164606.0,2448.0
139800,55,1000000000,4350000000,21,300.53381,0.02796,1.0824581,0.02796,1.0824581,0.0010456298,0.53091483,-1297773.7,-5381.3954,1.9120315,-5.3722631e-05,CS6,2072.85969192988,14.5667929716512,57.8562887206326,0.0,153.235740384928,1833.80726769701,1366.0,164427.0,2535.0
140400,55,1000000000,4350000000,21,300.02558,0.02808,1.104133,0.02808,1.104133,0.012575091,0.54942514,-1297836.8,-5553.7774,1.9285882,-5.7836075e-05,CS6,2100.00907744201,3.42998946904189,33.1982504833716,0.0,167.893798792604,1881.952520135,1455.0,164382.0,2486.0
141000,55,1000000000,4350000000,21,301.13922,0.0282,1.0823852,0.0282,1.0823852,-0.018511006,0.53308063,-1297651.1,-5323.1828,1.9451284,-5.228709e-05,CS6,2032.45246757706,14.5019837770552,22.6189205800429,0.0,134.171317598723,1817.94427461166,1435.0,164530.0,2451.0
141600,55,1000000000,4350000000,21,300.82455,0.02832,1.0980213,0.02832,1.0980213,-0.00096650991,0.53967385,-1297905.0,-5455.762,1.9373575,-5.4938514e-05,CS6,1991.64951320173,7.99901104284993,32.7669575054948,0.0,136.251466887265,1805.69537206902,1427.0,164367.0,2454.0
142200,55,1000000000,4350000000,21,300.8068,0.02844,1.108294,0.02844,1.108294,0.0018995387,0.54818085,-1297857.2,-5527.9146,1.9502736,-5.682238e-05,CS6,2010.43843516933,18.1801686097692,24.5123777994635,0.0,132.559503941011,1814.0912595511,1506.0,164402.0,2508.0
142800,55,1000000000,4350000000,21,300.41353,0.02856,1.1274654,0.02856,1.1274654,0.0035080409,0.55823874,-1297932.2,-5630.7072,1.9807914,-5.8825195e-05,CS6,1997.69381948394,9.59450615904962,44.2931415106793,5.88237295078694,144.368756765735,1744.47164370643,1448.0,164287.0,2513.0
143400,55,1000000000,4350000000,21,300.61538,0.02868,1.1290623,0.02868,1.1290623,0.012803845,0.5706141,-1297937.3,-5708.2676,1.9611374,-6.0260396e-05,CS6,2016.45787703722,9.45835627528542,37.9258042692132,0.0,203.907494909107,1712.9086820524,1385.0,164246.0,2494.0
144000,55,1000000000,4350000000,21,300.48612,0.0288,1.1238105,0.0288,1.1238105,0.0076314033,0.56016861,-1297729.4,-5638.7016,1.9539659,-5.7809616e-05,CS6,2074.03622225931,7.78672052989904,29.7722069426293,0.0,179.444677942476,1818.38979351216,1412.0,163977.0,2538.0
144600,55,1000000000,4350000000,21,300.57505,0.02892,1.124629,0.02892,1.124629,-0.010858852,0.55136676,-1297987.6,-5550.4563,1.9873561,-5.579011e-05,CS6,2180.36527788837,6.13726815864504,36.1547211131762,0.0,164.561672133981,1944.04741668745,1470.0,164047.0,2489.0
145200,55,1000000000,4350000000,21,301.32237,0.02904,1.1246433,0.02904,1.1246433,-0.0080306334,0.5582881,-1297933.9,-5583.0024,1.9788489,-5.618694e-05,CS6,1969.55621578958,14.6971610395523,25.7346921143694,0.0,146.128931956824,1758.79166500784,1442.0,163951.0,2442.0
145800,55,1000000000,4350000000,21,300.45582,0.02916,1.1407185,0.02916,1.1407185,-0.0026145333,0.54685627,-1298092.3,-5616.5342,2.0003297,-5.6794323e-05,CS6,1980.90122832819,22.453099081153,12.7458719954308,0.0,114.928011615093,1814.61930308866,1487.0,163912.0,2457.0
146400,55,1000000000,4350000000,21,300.86121,0.02928,1.1505897,0.02928,1.1505897,-0.00043197468,0.55187167,-1298078.9,-5673.4314,2.0046904,-5.7907374e-05,CS6,1951.49047434029,12.8129149872689,43.0380077835294,5.00767658082548,128.133421667858,1731.6046650634,1420.0,163953.0,2431.0
147000,55,1000000000,4350000000,21,300.57564,0.0294,1.1348895,0.0294,1.1348895,-0.013680577,0.54359905,-1297875.0,-5549.3599,2.0000256,-5.496274e-05,CS6,2182.09214084786,20.6109832069471,33.7695635169487,0.0,154.885278197099,1936.68080777577,1506.0,163699.0,2474.0
147600,55,1000000000,4350000000,21,300.93568,0.02952,1.1617171,0.02952,1.1617171,0.00087022967,0.55259644,-1298156.7,-5717.2792,2.0213137,-5.8585808e-05,CS6,1943.24707151711,13.2585340914076,4.84755217161528,0.0,140.976116215577,1746.70949277808,1490.0,163592.0,2490.0
148200,55,1000000000,4350000000,21,300.98105,0.02964,1.1574083,0.02964,1.1574083,-0.0090314893,0.55997869,-1298112.4,-5694.5184,2.0280383,-5.7902389e-05,CS6,2131.74238716306,12.2767367339418,29.4504319759649,0.0,118.856588508478,1934.89684458267,1455.0,163605.0,2509.0
148800,55,1000000000,4350000000,21,300.52355,0.02976,1.1664526,0.02976,1.1664526,-0.0038335446,0.55639649,-1298219.7,-5730.0519,2.0315438,-5.8402784e-05,CS6,1994.84211625906,13.8648625539673,43.0175824192899,0.0,126.924293072844,1783.81886741963,1459.0,163428.0,2520.0
149400,55,1000000000,4350000000,21,300.82059,0.02988,1.1786561,0.02988,1.1786561,0.026127789,0.57876627,-1298196.6,-5945.1672,1.9928405,-6.2963692e-05,CS6,2024.12618661896,3.63768304954193,32.1105905812016,0.0,107.603905558346,1835.20358141443,1472.0,163647.0,2473.0
150000,55,1000000000,4350000000,21,300.14042,0.03,1.1770484,0.03,1.1770484,0.0082857639,0.56226509,-1298048.9,-5825.3309,2.0221898,-5.9378587e-05,CS6,2049.1997007685,3.91391375635449,57.8749051525128,0.0,126.923630136801,1802.41628502917,1502.0,163524.0,2502.0
150600,55,1000000000,4350000000,21,300.50538,0.03012,1.1898841,0.03012,1.1898841,-0.011886025,0.55766955,-1298263.7,-5785.5588,2.0833616,-5.8699361e-05,CS6,1957.89993769311,14.3542878428922,39.4764290950247,0.0,102.509007407602,1769.81065357075,1506.0,163372.0,2531.0
151200,55,1000000000,4350000000,21,301.02358,0.03024,1.1909891,0.03024,1.1909891,0.0065908493,0.57620533,-1298215.1,-5912.6176,2.0467369,-6.12301e-05,CS6,2041.26260294894,12.0841769542023,58.0373210109091,0.0,122.82575351438,1816.79376198464,1516.0,163169.0,2559.0
151800,55,1000000000,4350000000,21,300.66571,0.03036,1.2105313,0.03036,1.2105313,0.001684457,0.59125787,-1298343.7,-6011.5789,2.0824967,-6.3448582e-05,CS6,2152.72911190912,16.504896032163,28.2546562297583,0.0,123.394469322167,1974.09018974399,1520.0,163163.0,2579.0
152400,55,1000000000,4350000000,21,300.43012,0.03048,1.2009912,0.03048,1.2009912,-0.0030334605,0.5695159,-1298349.9,-5891.5788,2.0749674,-6.0504758e-05,CS6,1985.01832140483,3.20929894770663,42.3412715661349,0.0,109.837928664437,1812.71443487991,1569.0,163127.0,2639.0
153000,55,1000000000,4350000000,21,300.64775,0.0306,1.2065966,0.0306,1.2065966,-0.0044719556,0.57633792,-1298154.8,-5928.2084,2.0794777,-6.076348e-05,CS6,2148.28329883056,12.8700726491215,30.0777837091087,0.0,168.562431080142,1912.0760216757,1554.0,163291.0,2649.0
153600,55,1000000000,4350000000,21,300.90341,0.03072,1.2204477,0.03072,1.2204477,0.0068440583,0.56801792,-1298416.6,-5984.3657,2.0875854,-6.1894095e-05,CS6,2086.55277357929,16.8290077237786,45.3682484772675,0.0,107.061994295423,1876.37691788288,1609.0,162987.0,2707.0
154200,55,1000000000,4350000000,21,301.42181,0.03084,1.2288421,0.03084,1.2288421,0.0058880136,0.57798068,-1298416.1,-6042.3694,2.1013742,-6.3453201e-05,CS6,2168.20795601828,9.65866104016607,47.9073599900408,0.0,144.758871145655,1927.31789778784,1538.0,163361.0,2587.0
154800,55,1000000000,4350000000,21,300.65528,0.03096,1.2335638,0.03096,1.2335638,0.0049715836,0.57271039,-1298506.6,-6037.4861,2.1070096,-6.2647547e-05,CS6,2099.40117206056,1.9005549652374,24.2791081077064,0.0,143.087367218052,1892.70748179343,1605.0,163402.0,2669.0
155400,55,1000000000,4350000000,21,300.77227,0.03108,1.2435272,0.03108,1.2435272,0.0091352984,0.58768461,-1298535.9,-6134.4904,2.1103439,-6.4831144e-05,CS6,2059.87264576041,9.50251991564454,9.83328784428986,0.0,125.862843799615,1885.16292374702,1573.0,163091.0,2628.0
156000,55,1000000000,4350000000,21,301.0192,0.0312,1.2326564,0.0312,1.2326564,-0.0056026082,0.57967274,-1298339.6,-6022.4219,2.1117253,-6.2200725e-05,CS6,2094.50414832503,9.99264321528135,19.6614702030333,0.0,123.616668128539,1905.20635974383,1447.0,163259.0,2652.0
156600,55,1000000000,4350000000,21,300.52206,0.03132,1.2400425,0.03132,1.2400425,-0.0097018684,0.5720597,-1298634.2,-6008.0013,2.1315014,-6.1639612e-05,CS6,2055.82244208611,8.50349466915719,0.0,0.0,92.237250576275,1923.78024472586,1518.0,163205.0,2638.0
157200,55,1000000000,4350000000,21,301.41034,0.03144,1.2411096,0.03144,1.2411096,-0.024354523,0.57478956,-1298492.8,-5971.8153,2.1616208,-6.0190762e-05,CS6,2019.85905098528,23.2115598197122,15.6599656481107,0.0,127.837699286736,1823.61767461734,1562.0,162934.0,2671.0
157800,55,1000000000,4350000000,21,300.91598,0.03156,1.2405333,0.03156,1.2405333,-0.015694265,0.58237728,-1298654.0,-6024.0545,2.1334739,-6.11045e-05,CS6,1996.8213008054,15.4088939446162,20.6899143702675,0.0,197.164694809674,1740.0208141834,1549.0,163004.0,2704.0
158400,55,1000000000,4350000000,21,300.31641,0.03168,1.2588786,0.03168,1.2588786,0.0013965641,0.60344174,-1298690.5,-6212.3896,2.1311748,-6.5036446e-05,CS6,1998.4907489928,10.7833046164086,20.3992974444976,0.0,151.556750293825,1782.58397649059,1548.0,162770.0,2743.0
